customer_id,avg_monthly_usage_gb,usage_trend_percent,peak_hour_usage_ratio,service_outages_3months,avg_download_speed_mbps,network_stability_score,call_drops_per_month,cs_tickets_3months,avg_resolution_time_hours,unresolved_tickets,last_ticket_satisfaction,usage_change_3months,service_downgrades_6months,missed_payments_6months,payment_amount_trend,service_cancellation_attempts,support_requests_30days,negative_feedback_count,last_interaction_sentiment,interaction_frequency_trend,chat_support_satisfaction,service_quality_score,service_interruptions_30days,avg_interruption_duration_mins,service_level_achievement,customer_engagement_score,app_usage_frequency_change,feature_usage_breadth,service_exploration_score,social_media_sentiment_score,social_media_mentions_30days,community_forum_activity,public_complaint_posts,previous_churns,years_as_customer,historical_satisfaction_avg,complaint_history_score,nps_score,satisfaction_surveys_completed,last_survey_rating,would_recommend_score,contract_type,monthly_bill_amount,last_interaction_date,customer_segment,recent_complaint_text,dissatisfaction_level,primary_dissatisfaction_reason
646,179.2001833,15.31622523,0.41603028,6,13.58067542,88.66425196,3,7,71.34059166,4,4.401069577,6.070577024,1,1,7.267025934,0,1,1,-0.593420889,4.578131828,3.670115273,59.43699228,12,112.7791971,0.984952131,72.47826568,18.34991545,6.061355041,53.0536897,0.300067368,5,0.624971196,0,0,0.088587091,3.338473407,58.44292821,-26,3,7.907583224,3.486727572,monthly,114.3305489,49:46.6,Business,Bill is too high for the service quality,2,Service Experience
647,122.7825662,-22.33719098,0.774079889,7,96.75637855,74.34645452,11,6,18.58081319,1,3.825475087,-22.1954887,2,2,-11.73643551,0,7,2,-0.814200571,2.476446126,3.598931395,70.52664632,3,30.01607486,0.659520843,99.34799343,11.90944422,1.054635605,60.9161213,0.262750615,3,1.759471403,0,0,2.675328484,1.373947453,90.64901245,29,1,1.886142209,1.318538018,annual,146.4197584,49:46.6,Basic,Connection keeps dropping during work calls,1,Usage Issues
648,139.0294406,19.56405782,0.500240687,7,116.4934065,70.71169898,13,9,36.95840277,2,2.161915837,-35.14737322,2,3,-15.5806472,0,7,1,-0.873664538,3.501188681,4.604834943,55.90984053,3,37.74746886,0.812968134,69.33624367,11.7955521,7.414145344,60.93637115,-0.73919223,6,3.255009029,4,0,3.520456077,4.892730074,59.68029523,-72,1,6.044080272,9.133102522,2-year,62.35600877,49:46.6,Premium,Service is terrible! Constant drops,2,Service Experience
649,159.9425353,16.92168526,0.459637482,7,149.1418399,77.28924238,7,7,60.95256637,3,1.660691998,13.78647908,2,2,13.17962692,1,5,4,-0.464496669,-1.460044305,4.323170891,58.33666239,6,75.40889957,0.827014947,68.68303958,18.29819923,2.774734231,72.65234719,-0.530126446,6,7.073892404,3,0,3.225781489,1.197347692,50.77118847,-60,2,6.611784879,0.297566064,2-year,121.3221027,49:46.6,Business,Network quality has degraded significantly,2,Service Experience
650,104.7040178,12.52468186,0.474619763,9,6.606390126,63.65950074,8,5,17.98484817,1,4.685734516,15.31951079,1,1,7.820177441,1,9,4,0.143797935,0.543640408,4.75386585,72.2910891,11,91.39523673,0.968990614,51.48132902,-11.54544874,2.166260834,66.17020926,0.237988011,3,9.73877975,4,0,4.98342029,1.331758289,82.36700842,-72,4,2.86148423,4.400021279,2-year,101.5255835,49:46.6,Business,Long wait times for support,2,Service Experience
651,26.51485474,-27.83037717,0.325329634,6,110.8751507,89.86412819,8,8,30.48017672,1,2.692302091,-15.16973991,2,5,3.002462353,1,6,2,0.929371113,1.154056774,4.475333891,67.00854752,1,60.16653216,0.850910656,86.79229086,36.90758151,4.033160309,6.837087931,-0.964613678,2,3.425208144,3,1,5.268029579,3.805544195,20.24196693,-1,4,8.434102154,9.803214925,2-year,149.671105,49:46.6,Business,Happy with the service overall,1,Billing Problems
652,112.0502429,-11.81229864,0.421224303,0,87.90945081,60.50385605,2,2,44.6714814,3,2.115023198,-49.54534888,2,0,-12.4286854,1,0,1,0.751113309,-1.784160596,4.47477558,73.38290621,15,105.8538825,0.658203858,99.6834762,-33.76921545,7.939398681,45.73470259,0.269489037,6,5.211444854,3,0,3.967540178,3.832072558,24.35646178,-37,4,6.538889127,6.597239388,2-year,176.3028335,49:46.6,Premium,Coverage is spotty in my area,1,Usage Issues
653,121.4998124,-14.21324581,0.421887954,3,67.93756553,85.77940246,2,9,35.16435875,1,2.883683306,-42.31519324,0,5,4.133798612,1,8,2,0.751867851,0.702481249,1.254893307,71.45860139,6,4.828850593,0.77454053,77.90448702,38.38854632,1.959517777,66.40216067,0.330773248,8,2.590555954,0,0,3.317703388,1.075742133,78.35731351,-43,1,6.811499932,3.554106637,monthly,82.19831034,49:46.6,Premium,Happy with the service overall,1,Service Experience
654,151.6335001,-8.391815552,0.231413012,3,23.49767531,67.31458107,4,9,33.62466093,2,4.671389691,-9.888042784,0,1,-18.74712859,0,4,1,-0.647865928,-2.633446205,4.383847811,82.2239013,18,110.6633806,0.861905011,61.25003779,-15.7718157,3.068550962,29.59929822,-0.52165048,3,6.754896206,1,0,5.044093283,3.571015598,44.2350227,37,3,5.479691552,1.460975845,annual,183.8110831,49:46.6,Business,Network quality has degraded significantly,0,None
655,92.01531378,-24.74143519,0.660540577,4,64.31734655,69.29616185,4,8,26.73819092,1,2.548269254,-48.33563084,0,4,-15.24643462,0,8,1,-0.470185613,-3.566243289,3.429913578,96.85947744,10,23.55693599,0.880113773,7.895482693,-37.49683844,1.076179795,31.30566872,0.19626566,5,3.66585868,2,0,0.336154046,1.133040059,40.92358621,-90,3,9.186347955,9.638726056,2-year,150.1818057,49:46.6,Business,Happy with the service overall,2,Service Experience
656,34.24025753,26.21746938,0.449902659,9,56.38469153,85.42527995,9,3,42.65188927,2,3.250563989,-22.21616532,2,5,-7.524394008,1,1,4,-0.847213366,-1.260297407,2.521777807,55.39321692,0,106.1086494,0.945229599,72.67391317,10.00274027,9.715733764,12.45675478,0.068180121,6,4.815961734,1,0,6.4520176,4.843079976,88.70779545,34,1,7.245348233,0.139863619,annual,36.31823918,49:46.6,Business,Bill is too high for the service quality,1,Billing Problems
657,63.9174221,3.228134443,0.693307932,5,48.9103339,99.71773863,1,6,45.33046155,3,4.211865204,-28.76410381,1,2,-2.250468904,1,7,3,0.55693668,2.392896287,1.226058498,54.96300747,8,48.10358154,0.672202848,70.85615686,-12.40133309,6.3293104,41.8614986,-0.478616904,9,5.678128759,2,0,6.059825169,3.784570375,61.01090343,-24,0,4.436520084,6.813875706,monthly,164.5112926,49:46.6,Business,Network quality has degraded significantly,2,Service Experience
658,78.98563632,-11.66854136,0.710208801,3,110.9775454,91.10869956,0,8,47.3835574,0,2.708530124,0.004379278,0,2,-15.17742017,1,6,0,-0.860367397,4.161871481,3.710695099,92.64030555,4,99.9308467,0.980616859,77.55681478,31.54997271,7.479096727,98.68304343,-0.074051976,2,6.862423299,0,0,2.792197997,1.746312405,80.29091404,7,1,3.14745299,8.801374714,annual,114.0866008,49:46.6,Premium,Service is terrible! Constant drops,1,Billing Problems
659,132.7242759,-6.181108976,0.327196433,1,106.6052006,69.03358529,7,1,5.996135661,3,1.934167208,-46.10949289,1,0,-15.20239265,1,3,0,0.113391342,-0.422859485,2.312807002,75.31983523,16,80.59986598,0.623655765,12.45553884,-6.921453147,6.86244854,28.53193613,0.819249059,4,0.600516613,2,0,1.79515447,1.632419153,80.98388706,88,4,1.639555073,0.251604899,monthly,190.7283516,49:46.6,Business,Service is terrible! Constant drops,1,Service Experience
660,118.4478779,-3.16784757,0.594412089,5,90.40791319,67.0409902,2,1,45.80342648,2,4.978102994,-15.78881117,2,2,9.035746423,1,2,2,-0.504248855,1.428236883,2.87110506,88.32025118,0,21.1129959,0.993504854,65.37325001,16.85625256,2.29928103,53.14368927,-0.146794439,0,5.549010938,3,0,0.729849726,3.278649211,12.00266583,93,1,2.488247535,7.251748641,annual,85.01735453,49:46.6,Basic,Connection keeps dropping during work calls,1,Usage Issues
661,77.65837792,6.035660002,0.483369082,7,141.1063979,94.64931481,0,8,68.67983969,4,4.82628343,-9.462001109,2,3,2.788776261,1,3,0,-0.513108732,-3.96962869,3.726913748,60.77109518,16,110.1657084,0.943106837,29.5723905,-19.17420105,6.354459451,74.32372528,0.259688354,5,4.311640978,4,1,5.873437513,3.534074903,65.37023965,-7,0,9.934146569,9.988377613,annual,130.5063221,49:46.6,Basic,Long wait times for support,1,Service Experience
662,197.4378973,0.940765662,0.728094043,7,55.72888571,77.76735792,0,2,39.41002272,3,4.373916677,-6.789624676,0,3,1.349679231,1,3,4,0.98145011,4.044637586,4.647098188,91.44312866,11,29.46208686,0.864109113,76.02712434,-29.0547625,2.182740356,1.349727088,-0.929298358,4,1.337650865,2,1,5.689002726,4.324950519,95.25163387,-15,1,4.660902064,6.396424686,monthly,192.5448511,49:46.6,Premium,Service is terrible! Constant drops,1,Service Experience
663,125.0972157,25.16351839,0.329444408,6,40.35128097,65.48211211,10,8,51.78396286,4,3.753495518,-21.63896296,1,5,-1.902620195,1,9,3,0.513559614,0.686042136,4.301747662,96.19233121,12,29.29681424,0.8939982,24.0373954,-11.19509691,4.611128086,90.04395596,-0.844399773,6,2.080366683,1,1,5.333180901,4.613284597,48.00270896,80,4,9.088185045,4.146789478,annual,76.09715461,49:46.6,Basic,Service is terrible! Constant drops,1,Service Experience
664,55.07309043,-0.182191026,0.60668792,5,100.1059804,94.48845693,14,4,40.52799385,4,2.179462512,-28.69425516,0,1,19.06172425,0,9,1,0.673878717,2.803382476,2.802388516,81.77415078,10,97.7014676,0.629076802,68.39786768,10.68078346,6.120668223,38.65501847,-0.837383853,8,8.838900911,0,1,9.856182682,2.570133776,73.21824255,-36,2,2.535124212,8.744007194,monthly,110.2321025,49:46.6,Basic,Network quality has degraded significantly,1,Service Experience
665,29.3386698,29.52948089,0.564651273,1,33.82803884,92.64369412,1,5,61.68658392,2,4.653651753,-2.225487638,2,0,-18.00798868,1,7,1,0.143965371,2.944412009,2.55113263,55.29395107,12,12.70479067,0.616591945,29.4992947,15.69467392,6.029930027,86.91159867,0.556481527,3,8.717760091,0,0,5.31544111,4.376339369,56.67328999,-74,3,4.828247842,5.541792464,annual,157.9242324,49:46.6,Basic,Network quality has degraded significantly,2,Service Experience
666,39.04323645,21.08549746,0.377180887,6,50.67652354,99.35625456,5,1,67.00039972,2,2.10222668,9.329833367,1,4,-12.77491295,1,3,4,0.742028575,-2.435194736,1.959118955,94.76474071,12,26.64430876,0.640706319,0.899429282,7.82066653,2.071660834,3.89476589,-0.29948621,8,0.333302544,4,1,7.2179073,3.169520141,20.48459742,34,0,9.644666203,7.494408468,annual,147.4867765,49:46.6,Premium,Great customer service experience,1,Service Experience
667,56.73196839,-17.48936914,0.281960542,4,37.56735381,96.38974747,5,7,14.07961285,0,4.203237979,-1.446765355,0,5,5.900310296,0,4,0,0.290981078,0.291744532,2.489707005,89.62438637,5,60.44130881,0.634943926,63.3357912,48.80557186,1.309923727,14.56635519,-0.544776623,5,6.894014912,3,1,1.129182718,2.882328562,19.51936457,-36,2,1.820190263,5.877789918,2-year,172.5795553,49:46.6,Basic,Network quality has degraded significantly,2,Service Experience
668,40.52946092,25.83571288,0.590983856,5,15.02726732,94.07161355,13,8,32.0170626,1,4.673032672,15.24716558,2,1,-14.54537385,0,1,1,0.89234741,4.604797516,1.444185549,87.54388883,5,99.65724344,0.818952493,11.32690832,19.10901865,8.184108825,32.25294545,0.494649137,4,5.541873131,3,0,2.989707892,3.795882584,43.38331652,-43,3,6.345858554,0.382910925,annual,118.3654355,49:46.6,Business,Coverage is spotty in my area,1,Service Experience
669,45.44773457,-23.01801613,0.643158475,9,124.9873175,62.10297591,2,1,28.85912917,3,3.412015362,0.208446775,0,0,3.57523752,1,3,0,-0.437322828,-4.103654552,4.884422033,51.83640945,19,17.69807697,0.686177595,65.92914728,43.15196276,7.533301933,34.54617731,-0.660079875,1,9.398158431,0,0,2.754466149,1.412779845,48.29905738,-76,2,9.272547106,2.131449882,2-year,84.21660262,49:46.6,Basic,Great customer service experience,2,Service Experience
670,64.16808205,19.04698251,0.389376406,7,41.90837872,64.17661478,11,5,29.77027375,2,4.212224872,3.523311381,1,0,2.710449019,0,6,4,0.190639092,1.83049898,3.295669776,89.94812626,9,65.72018814,0.944082255,92.56094484,-38.20668051,1.736370141,84.7794223,-0.50701495,0,9.08005711,3,0,5.759755059,2.061546023,50.31324426,-53,1,9.547150357,0.78763574,2-year,120.9643837,49:46.6,Basic,Connection keeps dropping during work calls,2,Service Experience
671,42.94098311,-7.162602391,0.586899562,7,73.58898798,82.75932777,3,5,9.912216867,3,4.166780397,-38.24677624,1,5,18.84020735,0,2,1,0.380262696,4.62264078,1.511223371,56.89755052,18,85.34887102,0.778299449,96.92459342,-43.86270702,2.146739669,1.120111539,-0.138137113,7,5.795619129,4,0,3.308132284,4.267050742,95.50007575,-97,1,8.614067294,1.066877624,monthly,89.49320538,49:46.6,Basic,Connection keeps dropping during work calls,2,Service Experience
672,180.3854307,22.67845923,0.437078545,2,11.28071462,81.25916985,11,7,58.76671654,4,1.772631004,-20.63222488,1,1,15.33545948,1,0,2,-0.21412539,-1.994228919,2.411224037,61.11930881,2,103.271427,0.878204191,23.59230873,-18.9005298,9.033253988,64.11117765,-0.337123862,5,1.389549213,0,1,6.410664269,3.016315353,10.02545441,35,3,8.703409891,0.154054936,monthly,59.99319128,49:46.6,Business,Network quality has degraded significantly,1,Service Experience
673,25.24441168,22.08340141,0.62792413,6,106.4042226,78.31852858,12,9,3.539403254,1,3.671697894,-16.04612683,1,1,17.82213375,0,7,3,0.759415965,3.614479214,3.188156574,78.85674174,6,112.2678672,0.861149237,80.92532277,-36.34110616,7.922160115,13.13124362,0.170784422,6,4.598150237,3,0,6.900897392,4.632173746,38.05267343,14,3,6.869646587,4.21164979,annual,124.3448494,49:46.6,Premium,Network quality has degraded significantly,0,None
674,109.657164,18.35552401,0.319529165,0,52.93134533,75.87157302,1,4,38.50408915,0,1.373871748,-32.05947864,1,2,-15.45590522,1,7,0,0.959606326,4.336575454,3.131542547,63.24903865,4,94.15678974,0.727941216,35.35532769,2.586852823,9.965442666,82.32156507,-0.324318762,5,7.251643669,2,0,0.336898372,1.354814936,51.45474351,95,1,2.983807973,1.786516318,monthly,38.22469414,49:46.6,Premium,Long wait times for support,1,Service Experience
675,87.97539713,17.40182618,0.734129002,0,112.9868255,77.24841939,1,8,47.99336555,3,3.031400573,-13.00220978,0,4,14.72593749,1,5,0,-0.012461017,2.470862094,1.142013475,83.06741032,7,78.33940779,0.697267029,90.04570727,1.898125352,3.285887043,77.8573266,-0.214096728,9,9.517366351,2,0,6.397577124,2.253651244,96.31127394,87,1,7.5761069,8.556965205,2-year,36.21780151,49:46.6,Basic,Network quality has degraded significantly,0,None
676,196.6519372,-11.71925165,0.372445758,6,64.79844377,82.77191737,14,0,15.7303301,1,1.648942193,-29.6445639,0,3,-14.83637353,1,6,0,-0.21871869,-2.686716877,4.803364137,80.40352238,4,52.03441024,0.736982514,78.74895686,7.504716644,5.3902269,49.99210274,0.725773216,6,3.638294058,3,1,1.167873623,2.422199571,50.4314817,-97,3,9.80546018,7.500375375,annual,40.9775017,49:46.6,Business,Service is terrible! Constant drops,2,Service Experience
677,31.28739141,-25.14484302,0.420671593,9,33.38456293,60.0830607,6,8,65.31536364,0,2.665397995,-1.874853504,0,2,5.317287142,0,9,0,-0.056124143,-1.659992812,2.101502726,55.4074799,11,13.4532185,0.91866335,7.392171665,24.52278808,3.128136185,21.26872255,0.769062879,8,7.84671476,2,1,4.651353019,2.690881291,77.52757201,35,3,5.733401632,5.731769948,monthly,144.3438994,49:46.6,Basic,Bill is too high for the service quality,1,Service Experience
678,85.59256382,-5.821189274,0.234855171,8,79.41038693,70.42835097,12,9,60.5369937,3,4.331928299,-17.07980663,0,0,8.803126427,0,1,4,0.705473491,-4.641907056,1.064738676,82.80072898,3,85.1684631,0.834510739,40.71369939,47.13297002,6.605201246,63.4495391,0.655422382,4,6.833407533,4,0,7.265765708,4.947280206,74.9278108,-11,3,3.346276232,4.890213454,monthly,99.18776459,49:46.6,Premium,Connection keeps dropping during work calls,2,Service Experience
679,194.1993823,-19.5885291,0.266907327,6,23.92316115,80.73118883,0,6,34.44694479,1,4.948671359,-17.8835132,2,4,-13.56586007,1,4,4,0.290936851,3.314532342,1.305776036,96.19774549,18,119.1284765,0.701415465,33.7317826,37.82586914,2.038728152,15.62583177,0.729661865,0,0.782927771,1,1,7.033449959,2.242650856,56.64440494,-85,4,6.16123961,2.558686406,monthly,113.999581,49:46.6,Premium,Service is terrible! Constant drops,2,Service Experience
680,174.4463539,11.69706533,0.509517142,9,68.87817818,88.88864395,6,3,30.1915742,2,2.271839327,18.85497717,2,4,5.306375037,1,6,4,-0.910455255,3.496111865,3.320779613,58.05549526,17,88.41127137,0.927138577,78.51810207,-38.16327604,2.145188555,19.00237926,0.139457339,0,5.579768503,4,0,2.99822545,3.074729812,13.0703102,46,4,7.215493206,4.749514659,2-year,88.37780667,49:46.6,Business,Great customer service experience,1,Network Quality
681,165.2436935,-9.234016408,0.360555606,4,51.00929423,66.9662677,13,2,17.79632269,3,3.127822795,-22.5288606,0,1,-17.90158028,0,8,4,0.084339821,1.3271031,1.551142083,79.85310105,2,2.005331249,0.621903754,41.02857107,-16.14863112,1.646991023,62.66899022,0.29246643,8,1.835088335,4,1,2.723658505,3.144285295,21.875871,28,1,2.874522785,6.412292759,monthly,73.11815817,49:46.6,Business,Long wait times for support,1,Service Experience
682,59.00153714,28.53661205,0.701288135,7,137.2341397,81.87524695,11,9,52.82951895,1,3.045192097,-24.63931972,2,4,-8.26935657,1,0,1,-0.965399755,-1.474721487,1.166899171,67.0932686,6,59.55119737,0.87967335,68.45883977,-24.4176975,7.24227474,99.12284461,0.114346333,4,6.835492922,3,0,4.402265079,4.083191754,24.01402586,0,4,7.472704128,7.822288602,annual,90.91187761,49:46.6,Premium,Bill is too high for the service quality,1,Billing Problems
683,42.4686416,8.458324641,0.208816033,1,13.83466465,88.57838736,13,5,10.35380977,0,4.817606039,-27.69769401,2,5,16.84633976,0,2,4,0.557070742,-4.231889724,2.518505866,72.98058359,7,73.7575959,0.775640322,60.24352556,-32.31826422,5.446653197,89.10608373,0.571176168,1,6.100848469,4,1,1.88667083,3.071475976,3.865964766,61,0,6.28689573,0.816820663,annual,62.87428882,49:46.6,Premium,Long wait times for support,1,Billing Problems
684,137.0422118,19.34883382,0.427456429,8,105.632525,77.78510632,11,0,49.29688052,1,2.91433493,12.63244547,1,4,-13.13075348,0,5,1,-0.343375453,2.530576099,3.491044769,64.35000895,14,82.76090413,0.892516154,97.56387191,4.472487666,6.559580947,59.31073577,0.102000972,2,9.730480916,3,1,9.746990127,3.422949602,37.92180099,11,1,6.511149182,7.084646887,annual,145.3888444,49:46.6,Premium,Bill is too high for the service quality,1,Billing Problems
685,186.5814379,-22.04851964,0.402407328,5,31.49891907,61.08324535,13,2,60.81444601,2,3.796424822,-15.22933217,0,0,-17.3892003,0,6,2,-0.055985036,2.265261936,1.447359219,67.70653182,16,86.36710027,0.970984512,93.77849568,5.326440203,8.913709419,53.85367688,-0.777846071,0,9.353826651,0,1,3.449170713,4.013312203,61.05137224,-56,0,3.753891368,7.427298768,2-year,47.29503407,49:46.6,Basic,Long wait times for support,2,Service Experience
686,115.7849497,21.72086894,0.211596579,8,51.26153578,77.97072634,0,1,17.22148189,3,4.687156932,-7.998986576,2,5,-2.252872014,0,5,4,0.597356212,4.126025217,2.253311329,51.44559116,18,66.97301295,0.900013639,42.76995147,-27.27551721,7.662956363,99.838488,0.619160241,5,0.093728336,3,0,9.22993274,1.404528019,14.42662987,-38,2,2.397401291,5.589722009,monthly,117.8731216,49:46.6,Premium,Bill is too high for the service quality,2,Service Experience
687,118.606411,25.36543143,0.274621039,1,65.24953914,71.85779551,13,8,62.51634561,3,2.493514238,-37.34270647,2,5,14.02472834,0,0,2,-0.907102365,2.30532021,2.671042686,99.0775869,3,26.80323993,0.776786142,72.35782116,21.18972503,5.155506264,54.73971476,0.521170341,5,0.800294302,3,1,9.08264963,4.853888494,17.50360098,-7,0,6.611049058,2.143191957,annual,111.060589,49:46.6,Premium,Long wait times for support,1,Billing Problems
688,63.1960278,-0.776284871,0.448185605,2,136.662188,97.18598431,5,2,3.36594716,3,4.608488953,-12.1340348,0,2,-16.93310472,0,3,4,-0.682916929,3.286949422,1.637840391,81.2399961,15,113.0640794,0.660390273,82.9460094,23.29142992,9.859203896,42.0116522,0.640601191,2,7.691343114,0,1,3.648489876,4.385216704,70.69863284,33,2,6.276096902,5.391845875,monthly,81.32701502,49:46.6,Business,Great customer service experience,0,None
689,156.2036573,6.375176265,0.495718751,7,40.17384858,64.98453543,2,1,65.80790436,2,4.669824888,-30.7746265,1,4,-5.778585391,1,5,2,-0.204079247,2.459546179,3.024295594,75.03527952,12,83.59997612,0.92254039,89.88857539,-47.90200052,5.10630491,90.95555358,-0.619141073,2,6.85643073,1,1,2.540846323,2.555090454,16.92533888,-65,0,4.042109689,5.027048818,monthly,47.38919621,49:46.6,Premium,Great customer service experience,2,Service Experience
690,45.53831223,15.88858805,0.442573848,0,18.23977637,86.09903822,7,3,9.403718177,0,4.722650016,1.144584488,0,1,15.99099338,1,7,3,-0.540149673,1.306871883,1.340856348,69.18576748,11,28.42080442,0.784282211,6.813426378,-10.42422963,2.012056059,23.41842959,-0.456765895,6,8.009455985,0,0,7.708356345,3.913670356,13.53355776,20,2,3.663043008,4.757100964,annual,149.5708108,49:46.6,Premium,Service is terrible! Constant drops,1,Service Experience
